player_id,teams,unlisted_teams
a6a42dd2,"['B-Love Kandy', 'Ragama Cricket Club', 'Jaffna', 'Kandy Falcons', 'Sri Lanka']","['Ragama Cricket Club', 'Jaffna']"
a6ae5f7f,"['Victoria', 'North Melbourne']",['North Melbourne']
a6bab2a9,"['Leeward Islands', 'Antigua and Barbuda', 'Victoria', 'Antigua Masterblasters', 'San Francisco Unicorns', 'United States of America']","['Antigua and Barbuda', 'Antigua Masterblasters']"
a6c17509,"['Hampshire', 'Hampshire 2nd XI']",['Hampshire 2nd XI']
a6c84e0e,"['Sind', 'Hyderabad (Pakistan)', 'Karachi Blues', 'Karachi Urban', 'Karachi Dolphins', 'Sind Dolphins', 'Karachi', 'National Bank of Pakistan', 'Redco Pakistan Ltd', 'Pakistan']","['Sind', 'Hyderabad (Pakistan)', 'Karachi Blues', 'Karachi Urban', 'Karachi Dolphins', 'Sind Dolphins', 'Karachi', 'National Bank of Pakistan', 'Redco Pakistan Ltd']"
a6f2b2ef,"['Northamptonshire', 'Herefordshire']",['Herefordshire']
a6fc52a9,"['Faisalabad', 'Peshawar Zalmi']",['Faisalabad']
a71b0bd3,"['Goa', 'Hubli Tigers']",['Hubli Tigers']
a71b8a74,"['Sussex 2nd XI', 'England', 'Sussex']",['Sussex 2nd XI']
a71d0f89,"['Johannesburg Buffaloes', 'Northern Warriors', 'Dubai Capitals', 'United Arab Emirates']","['Johannesburg Buffaloes', 'Northern Warriors']"
a72b14ff,"['Hampshire', 'England', 'Surrey', 'Hampshire Cricket Board', 'England Lions', 'ECB National Academy']","['Hampshire Cricket Board', 'England Lions', 'ECB National Academy']"
a73321d3,"['Lancashire', 'England Lions', 'England', 'Yorkshire']",['England Lions']
a7378253,['Leprechauns Cricket Club'],['Leprechauns Cricket Club']
a7533cad,"['Sussex', 'Cambridge MCCU']",['Cambridge MCCU']
a756e61a,"['Melbourne Cricket Club', 'Victoria', 'Australia', 'Melbourne Stars', 'Melbourne Renegades']",['Melbourne Cricket Club']
a75a78eb,"['Netherlands', 'Western Australia', 'Lombard XI']",['Lombard XI']
a76d10ba,"['Uttar Pradesh', 'Kochi Tuskers Kerala', 'India', 'Southern Superstars', 'Kings XI Punjab', 'India Blue', 'Deccan Chargers']","['Southern Superstars', 'India Blue']"
a77472dc,"['Italy', 'Kent', 'Kent 2nd XI']",['Kent 2nd XI']
a790df98,"['Zimbabwe', 'Essex', 'Netherlands', 'Essex 2nd XI']",['Essex 2nd XI']
a7bc76a0,"['South Africa', 'St Lucia Stars', 'Cape Cobras', 'Knights', 'Free State', 'Lions', 'South African Invitation XI', 'Gauteng']","['Free State', 'South African Invitation XI', 'Gauteng']"
a7c226e1,"['Peshawar Zalmi', 'Jamaica Tallawahs', 'Hampshire', 'Rajasthan Royals', 'St Lucia Zouks', 'Barbados', 'West Indies', 'Texas Chargers', 'Sydney Thunder', 'Combined Campuses and Colleges', 'Hampshire 2nd XI', 'Trinidad & Tobago Red Steel', 'Deccan Chargers', 'India Capitals', 'Rangpur Riders', 'Winnipeg Hawks']","['Texas Chargers', 'Combined Campuses and Colleges', 'Hampshire 2nd XI', 'India Capitals', 'Winnipeg Hawks']"
a7c6ee8a,['Border'],['Border']
a7c7802a,"['Southern Rocks', 'Zimbabwe', 'Gloucestershire', 'Leicestershire 2nd XI', 'Midlands', 'Gloucestershire 2nd XI', 'Leicestershire']","['Southern Rocks', 'Leicestershire 2nd XI', 'Midlands', 'Gloucestershire 2nd XI']"
a7e20a07,"['Wales Minor Counties', 'Glamorgan 2nd XI', 'Cardiff MCCU', 'Glamorgan']","['Wales Minor Counties', 'Glamorgan 2nd XI', 'Cardiff MCCU']"
a7e8ff19,"['Derbyshire', 'Staffordshire', 'Derbyshire 2nd XI']","['Staffordshire', 'Derbyshire 2nd XI']"
a818c1be,"['New Zealand Cricket XI', 'Rajasthan Royals', 'New Zealand', 'Northern Districts', 'MI Emirates', 'New Zealand Emerging Players', 'New Zealand XI', 'Melbourne Stars', 'Delhi Capitals', 'Mumbai Indians', 'Deccan Gladiators', 'Northern Warriors', 'Kolkata Knight Riders', 'Sunrisers Hyderabad', 'MI New York']","['New Zealand Cricket XI', 'New Zealand Emerging Players', 'New Zealand XI', 'Deccan Gladiators', 'Northern Warriors']"
a830c083,"['South Africa', 'Northerns', 'Hampshire', 'Lions', 'Durham', 'Barbados Tridents', 'Gauteng']","['Northerns', 'Gauteng']"
a83107e2,"['Essex', 'England', 'Essex 2nd XI']",['Essex 2nd XI']
a8333aa9,"['Dominica', 'Windward Islands', 'West Indies', 'St Lucia Zouks', 'Northern Windward Islands']","['Dominica', 'Northern Windward Islands']"
a833f99c,"['South Africa', 'Dolphins', 'Royal Challengers Bangalore', 'Lions', 'KwaZulu-Natal']",['KwaZulu-Natal']
a83c44b8,"['Sunrisers Eastern Cape', 'Titans', 'Border', 'Warriors']",['Border']
a84468fe,"['Warriors', 'Free State', 'Eagles', 'Edmonton Royals', 'Mumbai Indians', 'Northamptonshire', 'Trinidad & Tobago Red Steel', 'North West']","['Free State', 'Eagles', 'Edmonton Royals']"
a84ccd7d,"['Khulna Tigers', 'Fortune Barishal', 'Cumilla Warriors', 'Dhaka Division', 'Comilla Victorians']",['Dhaka Division']
a86a37ab,"['Central Punjab (Pakistan)', 'B-Love Kandy', 'Faisalabad Region', 'Multan Sultans', 'Zarai Taraqiati Bank Limited', 'Sialkot Region', 'Kandy Falcons', 'Pakistan Shaheens', 'Pakistan', 'Sui Northern Gas Pipelines Limited']","['Central Punjab (Pakistan)', 'Faisalabad Region', 'Zarai Taraqiati Bank Limited', 'Sialkot Region', 'Pakistan Shaheens', 'Sui Northern Gas Pipelines Limited']"
a8bbd62e,"['Scotland', 'West of Scotland', 'Loughborough Marylebone Cricket Club University (England)', 'Marylebone Cricket Club']","['West of Scotland', 'Loughborough Marylebone Cricket Club University (England)', 'Marylebone Cricket Club']"
a8d48f69,"['Easterns', 'Leinster Lightning']",['Easterns']
a8e56914,"['South Africa', 'Northerns', 'Yorkshire', 'Jozi Stars', 'Free State', 'Knights', 'Jaffna Stallions']","['Northerns', 'Free State']"
a90d107b,"['Central Zone (Bangladesh)', 'Dhaka Platoon', 'Chattogram Challengers', 'Prime Bank Cricket Club', 'Dhaka Division', 'Rapid Foundation']","['Central Zone (Bangladesh)', 'Prime Bank Cricket Club', 'Dhaka Division', 'Rapid Foundation']"
a90e53ec,"['Washington Freedom', 'Victoria', 'Adelaide Strikers', 'Australia', 'Punjab Kings', 'National Performance Squad', 'Melbourne Renegades', 'San Francisco Unicorns', 'Northern Superchargers (Men)']","['National Performance Squad', 'Northern Superchargers (Men)']"
a91392b4,"['Karachi', 'Canada', 'Pakistan National Shipping Corporation']","['Karachi', 'Pakistan National Shipping Corporation']"
a9231c3f,"['Jamaica Tallawahs', 'ICC Americas', 'Americas', 'South East Region', 'Guyana Amazon Warriors', 'International World XI', 'Jamaica', 'United States of America', 'Barbados Tridents', 'Montreal Tigers', 'MI New York', 'Rangpur Riders']","['ICC Americas', 'Americas', 'South East Region', 'International World XI', 'Montreal Tigers']"
a941d2d5,"['South Africa', 'Eastern Province']",['Eastern Province']
a945bb28,"['Southern Rocks', 'Centrals', 'Zimbabwe', 'Mid West Rhinos', 'Zimbabwe Provinces', 'Mashonaland Eagles']","['Southern Rocks', 'Centrals', 'Mid West Rhinos', 'Zimbabwe Provinces', 'Mashonaland Eagles']"
a94e08ea,"['Khulna Tigers', 'Sylhet Division', 'Bangladesh', 'Rajshahi Kings', 'Fortune Barishal', 'Beximco Dhaka', 'Karachi Kings', 'Sylhet Strikers', 'North Zone (Bangladesh)', 'Sylhet Royals', 'Rajshahi Division']","['Sylhet Division', 'Beximco Dhaka', 'North Zone (Bangladesh)', 'Rajshahi Division']"
a968d8eb,"['Melbourne Stars', 'Qalandars', 'Lahore Qalandars']",['Qalandars']
a97c8ec2,"['B-Love Kandy', 'Sri Lanka Ports Authority Cricket Club', 'Jaffna Kings', 'Washington Freedom', 'Royal Challengers Bangalore', 'St Kitts and Nevis Patriots', 'Desert Vipers', 'Richmond College', 'Kandy Falcons', 'Sri Lanka', 'Sunrisers Hyderabad', 'Colombo Cricket Club', 'Rangpur Riders', 'Quetta Gladiators']","['Sri Lanka Ports Authority Cricket Club', 'Richmond College', 'Colombo Cricket Club']"
a97fbc2c,"['B-Love Kandy', 'SLC Greys', 'Ace Capital Cricket Club', 'Galle Gladiators', 'Kandy', 'Sri Lanka', 'Saracens Sports Club']","['SLC Greys', 'Ace Capital Cricket Club', 'Kandy', 'Saracens Sports Club']"
a98a6b86,"['Samp Army', 'United Arab Emirates', 'Bangla Tigers']","['Samp Army', 'Bangla Tigers']"
a99085e6,"['Pakistan', 'Knights', 'South Zone (Pakistan)']",['South Zone (Pakistan)']
a9a4df9f,"['Western Chiefs', 'Kenya']",['Western Chiefs']
a9a76481,['New York Region'],['New York Region']
a9b998d9,['Cumberland'],['Cumberland']
a9d07868,['Ireland Academy'],['Ireland Academy']
a9ddd37d,"['Moors Sports Club', 'Panadura Sports Club', 'Burgher Recreation Club', 'Sri Lanka', 'Tamil Union Cricket and Athletic Club', 'Sebastianites Cricket and Athletic Club']","['Moors Sports Club', 'Panadura Sports Club', 'Burgher Recreation Club', 'Tamil Union Cricket and Athletic Club', 'Sebastianites Cricket and Athletic Club']"
a9fabff4,"['Sri Lanka', 'Sri Lanka Cricket Combined']",['Sri Lanka Cricket Combined']
aa1210d8,"['Staffordshire', 'Northern Superchargers (Men)', 'Lancashire Cricket Academy', 'Leicestershire']","['Staffordshire', 'Northern Superchargers (Men)', 'Lancashire Cricket Academy']"
aa3a7285,"['Malaysia', 'Kuala Lumpur']",['Kuala Lumpur']
aa3c7a7a,"['Melbourne Stars', 'Melbourne Renegades', 'Western Australia Second XI']",['Western Australia Second XI']
aa467af0,"['Khulna Tigers', 'Bangladesh', 'Fortune Barishal', 'Khelaghar Samaj Kallyan Samity', 'Barisal Division', 'Comilla Victorians']","['Khelaghar Samaj Kallyan Samity', 'Barisal Division']"
aa5d8c9e,"['Bikaner Desert Challengers', 'Rajasthan', 'Kolkata Knight Riders']",['Bikaner Desert Challengers']
aa710a58,"['Northamptonshire', 'Northamptonshire 2nd XI']",['Northamptonshire 2nd XI']
aa844d38,"['Dambulla Giants', 'Colts Cricket Club', 'Team Abu Dhabi', 'Colombo Stars']","['Colts Cricket Club', 'Team Abu Dhabi']"
aa8d28ae,"['Titans', 'Joburg Super Kings', 'Namibia', 'Lahore Qalandars', 'Barbados Tridents', 'St Lucia Kings', 'London Spirit (Men)', 'Kolkata Knight Riders', 'Northern Superchargers (Men)', 'Gulf Giants', 'South Africa', 'Easterns', 'Guyana Amazon Warriors', 'Colombo Stars', 'Deccan Gladiators', 'MI New York', 'Comilla Victorians', 'Sussex', 'Karachi Kings', 'Royal Challengers Bangalore', 'Cumilla Warriors', 'South Africa Emerging Players', 'Bangla Tigers Mississauga']","['London Spirit (Men)', 'Northern Superchargers (Men)', 'Easterns', 'Deccan Gladiators', 'South Africa Emerging Players', 'Bangla Tigers Mississauga']"
aaa1b522,"['Urbanrisers Hyderabad', 'Pune Warriors', 'Mumbai Indians', 'Sunrisers Hyderabad', 'Deccan Chargers', 'Hyderabad (India)']",['Urbanrisers Hyderabad']
aaa5a3a3,"['St Stithians College', 'Gauteng']","['St Stithians College', 'Gauteng']"
aab6d1a5,"['England Under-23', 'Leeds/Bradford MCCU']","['England Under-23', 'Leeds/Bradford MCCU']"
aaccb8ca,"['Barmy Army', 'Hong Kong', 'Jade Jets']",['Jade Jets']
aad0c365,"['India', 'India B', 'Sunrisers Hyderabad']",['India B']
aad2830e,"['Islamabad United', 'Pakistan', 'Deccan Gladiators', 'Karachi Zone VI']","['Deccan Gladiators', 'Karachi Zone VI']"
aae2eb6c,['Worcestershire 2nd XI'],['Worcestershire 2nd XI']
aaf037b1,"['Bangladesh', 'Bangladesh Emerging Players']",['Bangladesh Emerging Players']
aaf64760,"['Wiltshire', 'Glamorgan 2nd XI', 'Otago', 'Marylebone Cricket Club Young Cricketers', 'Gloucestershire 2nd XI', 'Cardiff MCCU']","['Wiltshire', 'Glamorgan 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Gloucestershire 2nd XI', 'Cardiff MCCU']"
ab01e323,"['Northamptonshire', 'Buckinghamshire', 'Northern Superchargers (Men)', 'Northamptonshire 2nd XI']","['Buckinghamshire', 'Northern Superchargers (Men)', 'Northamptonshire 2nd XI']"
ab21795b,"['Kent 2nd XI', 'Australian Capital Territory', 'Sydney Sixers', 'Italy', 'Adelaide Strikers', 'Montreal Tigers']","['Kent 2nd XI', 'Australian Capital Territory', 'Montreal Tigers']"
ab446fe9,"['Warriors', 'South Africa', 'Eastern Province']",['Eastern Province']
ab474682,"['Lancashire', 'Lancashire Cricket Board', 'Northern Districts', 'Auckland']",['Lancashire Cricket Board']
ab54f9e7,"['Scotland', 'Brampton Wolves']",['Brampton Wolves']
ab6573dc,"['England', 'Oval Invincibles', 'Northumberland']",['Northumberland']
ab6b1c45,"['KwaZulu-Natal', 'South Africa', 'Dolphins', 'Paarl Royals']",['KwaZulu-Natal']
ab89348d,"['Wayamba', 'Wesley College', 'Southern Superstars', 'Cricket Coaching School', 'Lancashire', 'Asia XI', 'Sri Lanka', 'Delhi Daredevils', 'Nondescripts Cricket Club', 'Sri Lanka Schools XI', 'Colombo Cricket Club', 'Bloomfield Cricket and Athletic Club', 'Southern Express']","['Wayamba', 'Wesley College', 'Southern Superstars', 'Cricket Coaching School', 'Nondescripts Cricket Club', 'Sri Lanka Schools XI', 'Colombo Cricket Club', 'Bloomfield Cricket and Athletic Club', 'Southern Express']"
ab965cad,"['Australia', 'Melbourne Stars', 'Oval Invincibles (Men)', 'Western Australia', 'Perth Scorchers']",['Oval Invincibles (Men)']
aba0412a,"['Western Suburbs', 'New South Wales Second XI', 'New South Wales', 'Australia', 'Tasmania']","['Western Suburbs', 'New South Wales Second XI']"
abae26ad,"['Khulna Tigers', 'Bangladesh', 'Beximco Dhaka', 'Krira Shikkha Protisthan', 'Chattogram Challengers', 'Sylhet Strikers']","['Beximco Dhaka', 'Krira Shikkha Protisthan']"
abb83e27,"['Peshawar Zalmi', 'Yorkshire 2nd XI', 'St Kitts & Nevis Invitation XI', 'Yorkshire', 'Team Abu Dhabi', 'Team Moeen', 'England', 'Punjab Kings', 'Melbourne Stars', 'Team Stokes', 'Welsh Fire (Men)', 'Sunrisers Hyderabad', 'England Lions', 'England Performance Programme', 'Kerala Kings']","['Yorkshire 2nd XI', 'St Kitts & Nevis Invitation XI', 'Team Abu Dhabi', 'Team Moeen', 'Team Stokes', 'Welsh Fire (Men)', 'England Lions', 'England Performance Programme', 'Kerala Kings']"
abbdca1a,"['Hermes DVS', 'Netherlands']",['Hermes DVS']
abc9f8a4,"['England', 'Southern Brave', 'Sussex', 'England Academy']",['England Academy']
abd541e6,"['South Africa Academy', 'South Africa', 'Cape Cobras', 'South Western Districts', 'KwaZulu-Natal', 'Boland', 'Western Province', 'North West']","['South Africa Academy', 'South Western Districts', 'KwaZulu-Natal']"
abe30ff7,"['New South Wales Second XI', 'New South Wales', 'Perth Scorchers']",['New South Wales Second XI']
abfeb126,"['Somerset', 'Royal Challengers Bangalore', 'Middlesex', 'Pune Warriors', 'Railways', 'India Green', 'India', 'Lancashire', 'Kings XI Punjab', 'Surrey', 'Kolkata Knight Riders']",['India Green']
ac2e7ec0,"['Victoria', 'Sydney Sixers', 'Victoria Second XI', 'Australia']",['Victoria Second XI']
ac387889,"['Karachi', 'Karachi Blues', 'Karachi Whites', 'United Arab Emirates']","['Karachi', 'Karachi Blues', 'Karachi Whites']"
ac3c3cab,"['Berkshire', 'Hampshire', 'England', 'Hampshire Cricket Academy', 'Hampshire 2nd XI']","['Berkshire', 'Hampshire Cricket Academy', 'Hampshire 2nd XI']"
ac4c18ed,"['Somerset 2nd XI', 'Somerset']",['Somerset 2nd XI']
ac5003f9,"['Nepal', 'Biratnagar Titans']",['Biratnagar Titans']
ac56b5a7,"['Falcons', 'UP Warriorz', 'Guyana Amazon Warriors', 'Northern Districts', 'Kurunegala Youth Cricket Club', 'Barbados Royals', 'Melbourne Renegades', 'Super', 'Sri Lanka', 'Oval Invincibles', 'Sydney Thunder', 'Supernovas', 'Perth Scorchers']","['Kurunegala Youth Cricket Club', 'Super']"
ac688e55,"['South Africa Schools XI', 'South Africa', 'Dolphins', 'Essex', 'MI Cape Town', 'Gauteng']","['South Africa Schools XI', 'Gauteng']"
ac69a03d,"['Somerset', 'Somerset 2nd XI', 'England']",['Somerset 2nd XI']
ac762575,"['Wellington', 'South Africa', 'Gauteng']",['Gauteng']
ac7fa28f,"['South Africa', 'England', 'Otago', 'Marylebone Cricket Club', 'Boland', 'Western Province', 'England Lions', 'Warwickshire']","['Marylebone Cricket Club', 'England Lions']"
acb94221,"['England', 'Northamptonshire 2nd XI']",['Northamptonshire 2nd XI']
acc321aa,"['Sylhet Division', 'Bangladesh', 'East Zone (Bangladesh)']","['Sylhet Division', 'East Zone (Bangladesh)']"
acdc62f5,"['Warriors', 'South Africa', 'Washington Freedom', 'St Kitts and Nevis Patriots', 'Cape Town Blitz', 'Nelson Mandela Metropolitan University', 'Delhi Capitals', 'Pretoria Capitals', 'Deccan Gladiators', 'South African Schools', 'Eastern Province', 'MI New York']","['Nelson Mandela Metropolitan University', 'Deccan Gladiators', 'South African Schools', 'Eastern Province']"
ace31a5c,['KwaZulu-Natal'],['KwaZulu-Natal']
aceb7654,"['Dubai Capitals', 'Seeduwa Raddoluwa Cricket Club', 'Moors Sports Club', 'Sinhalese Sports Club', 'Colombo Kings', 'Sri Lanka', 'Sri Lanka Cricket Development XI', 'Galle Marvels', 'Bloomfield Cricket and Athletic Club', 'Rangpur Riders']","['Seeduwa Raddoluwa Cricket Club', 'Moors Sports Club', 'Sinhalese Sports Club', 'Sri Lanka Cricket Development XI', 'Bloomfield Cricket and Athletic Club']"
