player_id,teams
07248d8e,"['Ireland Women cricket', 'Ireland A Women cricket']"
0725d3d2,"['South Africa Under-19s Women cricket', 'Easterns Women cricket', 'South Africa Women cricket']"
0730a707,"['Papua New Guinea cricket', 'Papua New Guinea Under-19s cricket']"
073126d6,"['Tanzania Under-19s cricket', 'Tanzania cricket']"
073ef5a0,['Czech Republic cricket']
07485bb9,"['Slimline Sport Club Women cricket', 'Colombo Cricket Club Women cricket', 'Marians Ladies cricket', 'Sri Lanka Women cricket']"
074acfb4,"['United Arab Emirates cricket', 'MI Emirates cricket', 'Pakistan Under-19s cricket', 'Lahore Eagles cricket', 'Lahore Shalimar cricket', 'Lahore Lions cricket', 'Team Abu Dhabi cricket']"
074e37b9,[]
075d569e,['Manipur cricket']
075e9f9c,"['Barisal Division cricket', 'Bangladesh cricket']"
07687c15,"['United Arab Emirates cricket', 'Northern Warriors cricket', 'Sialkot Stallions cricket', 'Lahore Qalandars cricket', 'Deccan Gladiators cricket']"
0771bb8c,['Australian Capital Territory cricket']
0773c16a,"['MI Cape Town cricket', 'South Africa Under-19s cricket', 'Northerns cricket', 'Northerns Under-19s cricket']"
07793daf,['Central Districts cricket']
077da288,['Rajasthan cricket']
0785b683,"['Hong Kong Women cricket', 'Northern Districts Women cricket']"
078c4e60,['Mozambique Women cricket']
078d1eb5,['Bulgaria Women cricket']
078f166f,['Colts Cricket Club Women cricket']
078ffbf2,"['Staffordshire Under-17s cricket', 'England Development Programme Under-19s cricket', 'Derbyshire 2nd XI cricket', 'England Under-19s cricket', 'Leicestershire cricket']"
079d9bdc,"['HBS cricket', 'Netherlands Under-19s cricket', 'Netherlands cricket', 'Netherlands Under-23s cricket']"
07a67c50,"['Bangladesh Under-19s cricket', 'Bangladesh Under-23s cricket', 'Dhaka Division cricket', 'Chittagong Division cricket', 'BCB Select XI cricket', 'Bangladesh A cricket']"
07ac9c54,['France cricket']
07b6c3c1,"['Colombo Kings cricket', 'Sri Lanka cricket', 'Colombo Cricket Club cricket', 'Galle Gladiators cricket', 'Sri Lanka Emerging Team cricket', 'Dambulla Sixers cricket', 'Nondescripts Cricket Club cricket', 'Sri Lanka A cricket']"
07b6f54c,"['United Arab Emirates cricket', 'Western Australia Under-23s cricket']"
07c15419,[]
07c8a2f4,"['Lancashire cricket', 'Lancashire 2nd XI cricket', 'Northamptonshire cricket', 'Cumberland cricket', 'Marylebone Cricket Club Young Cricketers cricket']"
07d6ffca,['South Korea cricket']
07e5bda2,['Lesotho cricket']
07f0cb7a,[]
07ff32f5,['Oman cricket']
080bbb6e,['Austria Women cricket']
0811b0cb,['Belgium cricket']
0813a8b1,['Malta cricket']
0816fb1e,"['Australia A Women cricket', 'Australian Capital Territory Women cricket', 'Sydney Thunder Women cricket', 'Tasmania Women cricket']"
0825e4b3,['Thailand Women cricket']
0827b38d,"['North West cricket', 'Easterns cricket', 'South Africa Under-19s cricket', 'Titans cricket', 'Gauteng cricket', 'Northern Cape cricket', 'Lions cricket']"
08320616,['India Women cricket']
08323d6b,['Canada cricket']
0834996c,['Chandigarh cricket']
0837bb5f,['Hungary cricket']
083c2d59,['Chhattisgarh cricket']
083e01d9,"['United Arab Emirates cricket', 'Bangla Tigers cricket', 'Abu Dhabi Knight Riders cricket', 'Abu Dhabi cricket', 'Bombay Deccan cricket', 'Chennai Braves cricket']"
084708eb,['Himachal Pradesh cricket']
0848ac5f,['Tanzania cricket']
085071f2,['Chile cricket']
0853d18a,['Turkey Women cricket']
08548b13,"['Sri Lanka cricket', 'Colombo Cricket Club cricket', 'Colombo cricket', 'B-Love Kandy cricket', 'Sri Lanka Under-19s cricket', 'Sylhet Strikers cricket', 'Kandy Falcons cricket', 'Sri Lanka A cricket', 'Tamil Union Cricket and Athletic Club cricket']"
085c1a4c,['Finland cricket']
0861a8d6,['Odisha cricket']
0867d81f,"['Boland Under-15s cricket', 'North West cricket']"
086f5984,"['Peshawar Zalmi cricket', 'Multan Sultans cricket', 'Lancashire cricket', 'Pakistan Under-19s cricket', 'Abbottabad Rhinos cricket', 'Middlesex cricket', 'Abbottabad cricket', 'Pakistan cricket', 'Rangpur Rangers cricket']"
087210b1,"['Lancashire cricket', 'South Africa cricket', 'South Western Districts cricket', 'Gauteng cricket', 'Northern Superchargers (Men) cricket', 'Lahore Qalandars cricket', 'Cape Cobras cricket', 'South Africa A cricket', 'South Africa XI cricket', 'Lions cricket', 'Paarl Royals cricket']"
0877eba5,['Malaysia Women cricket']
0882b3f1,['Namibia cricket']
088f22fd,['Rwanda Women Under-19s cricket']
0890552f,"['Bijapur Bulls cricket', 'Shivamogga Lions cricket', 'Gujarat Titans cricket', 'Mangalore United cricket', 'Karnataka cricket']"
08918f07,"['Leicestershire 2nd XI cricket', 'Leicestershire cricket']"
0891ca09,"['Pub Charities XI Women cricket', 'Auckland Women cricket', ""Canterbury 'B' Women cricket"", 'Canterbury Women cricket', 'New Zealand Women cricket']"
0894ec27,['Oman Women cricket']
089aec60,['Guernsey Women cricket']
089e1c2a,['Japan cricket']
089ebf89,['Tanzania cricket']
08a11820,['Tripura cricket']
08a349ac,"['Andhra Under-16s cricket', 'Andhra Under-14s cricket', 'Andhra Under-25s cricket', 'Andhra Under-22s cricket', 'Andhra Under-19s cricket', 'Andhra cricket']"
08a4f9ad,"['Leeward Islands cricket', 'Barbados Royals cricket', 'West Indies A cricket', 'Antigua Hawksbills cricket', 'Sagicor High Performance Centre cricket', 'West Indies Under-19s cricket', 'Antigua and Barbuda cricket', 'Kandy Warriors cricket', 'West Indies cricket', 'Sylhet Sunrisers cricket', 'St Kitts and Nevis Patriots cricket']"
08a935b0,"['Marylebone Cricket Club Universities cricket', 'Cardiff MCCU cricket', 'Glamorgan 2nd XI cricket']"
08aae164,"['Yorkshire Women cricket', 'Yorkshire Diamonds cricket', 'Middlesex Women cricket']"
08bae9d5,"['Sri Lanka cricket', 'Badureliya Sports Club cricket', 'Singha Sports Club cricket', 'Police Sports Club cricket', ""Sri Lanka Board President's XI cricket"", 'Chilaw Marians Cricket Club cricket', 'Nondescripts Cricket Club cricket', 'Sri Lanka A cricket', 'Tamil Union Cricket and Athletic Club cricket']"
08c8c151,['Mozambique Women cricket']
08deefa3,['Chile cricket']
08df0bd3,['Botswana cricket']
08f04bc3,['Saudi Arabia cricket']
08fda2e1,[]
090c0213,"['Scotland A Women cricket', 'Scotland Women cricket', 'Scotland Women Under-19s cricket']"
090f9211,"['Khulna Royal Bengals cricket', 'Bangladesh Under-19s cricket', 'Central Zone (Bangladesh) cricket', 'Bangladesh cricket', 'Bangladesh Cricket Board Green cricket', 'Dhaka Division cricket', 'Bangladesh A cricket']"
090f96e4,['Rwanda cricket']
091001f8,"['Wales Minor Counties cricket', 'Welsh Fire (Women) cricket']"
091880f7,['Mexico cricket']
091a7550,['Middlesex Women cricket']
091cd172,['Wiltshire Women cricket']
09298aca,"['Jharkhand Women cricket', 'Gujarat Giants Women cricket', 'Delhi Capitals Women cricket']"
092ccf20,"['Kenya Under-19s cricket', 'Kenya cricket']"
0939c670,"['Africa XI cricket', 'Kenya cricket', 'Coast Pekee cricket', 'Kenya XI cricket']"
093ae70b,"['Marylebone Cricket Club cricket', 'Southern Superstars cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Pakistan Customs cricket', 'Afghanistan cricket']"
0940c7e0,"['Surrey 2nd XI cricket', 'Surrey cricket']"
0942d272,"['United States of America cricket', 'Karnataka cricket']"
094942b3,"['Namibia Under-19s cricket', 'Namibia cricket']"
09497f5a,"['North West cricket', 'South Africa Under-19s cricket', 'Gauteng Under-19s cricket', 'Gauteng cricket', 'Lions cricket']"
096149b4,['Greece Women cricket']
096601c5,['Ivory Coast cricket']
0966797b,['Cayman Islands cricket']
098229a5,"['Durham 2nd XI cricket', 'Western Australia cricket', 'New South Wales cricket', 'New South Wales Under-23s cricket']"
098a757c,"['Sharjah Warriors cricket', 'United Arab Emirates cricket', 'Brampton Wolves cricket', 'New York Strikers cricket']"
099135ad,"['Deccan Gladiators cricket', 'Desert Vipers cricket', 'United Arab Emirates cricket', 'United Arab Emirates Under-19s cricket']"
0994d0ae,"['India cricket', 'Tamil Nadu cricket', 'Chennai Super Kings cricket', 'Salem Spartans cricket', 'South Zone cricket', 'India B cricket', 'Chepauk Super Gillies cricket', 'India Cements cricket', ""TNCA President's XI cricket"", 'India C cricket', 'Tamil Nadu Districts XI cricket', 'Gujarat Titans cricket', 'Sunrisers Hyderabad cricket', 'Lyca Kovai Kings cricket', 'Rest of India cricket', 'India A cricket', 'IDream Tiruppur Tamizhans cricket', 'Delhi Daredevils cricket']"
0996f198,['Serbia cricket']
09a341f9,"['Tamil Nadu cricket', 'Nellai Royal Kings cricket']"
09a3f653,"['Saurashtra cricket', 'Saurashtra Under-22s cricket', 'Saurashtra Under-19s cricket']"
09a58e2d,['Zimbabwe Women cricket']
09a6cce7,['Singapore cricket']
09a71776,['Maharashtra cricket']
09a9d073,"['West Indies A cricket', 'West Indies cricket', 'Toronto Nationals cricket', 'St Lucia cricket', 'St Lucia Kings cricket', 'Sylhet Thunder cricket', 'Sharjah Warriors cricket', 'Windward Islands cricket', 'Jaffna Stallions cricket', 'Barbados Royals cricket', 'Jamaica Tallawahs cricket', 'Delhi Bulls cricket', 'Kolkata Knight Riders cricket', 'Multan Sultans cricket', 'Comilla Victorians cricket', 'Antigua Hawksbills cricket', 'Rangpur Riders cricket', 'Northern Warriors cricket', 'Quetta Gladiators cricket', ""Durban's Super Giants cricket""]"
09bad297,['Thailand cricket']
09bea436,['Sierra Leone Women cricket']
09c07ae4,['Fiji Women cricket']
09c30c43,['Japan Women cricket']
09c766ec,['Bahrain cricket']
09cb47d4,"['Orissa Cricket Association XI cricket', 'Orissa cricket']"
09cbca15,['Bhutan Under-19s Women cricket']
09e86895,[]
09ea761c,['Tripura cricket']
0a01e891,['China cricket']
0a0c7efd,['China Women cricket']
0a10b268,[]
0a12e736,"['Surrey cricket', 'Gloucestershire cricket', 'Sussex 2nd XI cricket', 'Middlesex cricket', 'Buckinghamshire cricket', 'Sussex cricket', 'Gloucestershire 2nd XI cricket', 'Middlesex 2nd XI cricket']"
0a15f357,['Sweden cricket']
0a2184d9,"['Sri Lanka cricket', 'Colombo Stars cricket', 'Galle Gladiators cricket', 'Galle Marvels cricket', 'Colts Cricket Club cricket', 'Northern Warriors cricket', 'Galle cricket', 'Kandy cricket', 'Sri Lanka Under-19s cricket', 'Sri Lanka Team A cricket', 'Chennai Braves cricket']"
0a2d45b0,"['Dambulla cricket', 'Colombo Cricket Club cricket', 'Sri Lanka Emerging Team cricket', 'Galle Marvels cricket', 'Sri Lanka Under-19s cricket', 'Kandy Falcons cricket', 'Sri Lanka A cricket']"
0a3049c5,"['Richmond cricket', 'Independents cricket', 'Victoria Under-23s cricket', 'South Australia Under-23s cricket', 'South Australia cricket']"
0a396666,"['Derbyshire cricket', 'Derbyshire 2nd XI cricket']"
0a3d54b9,"['Royal Challengers Bangalore cricket', 'Delhi cricket', 'India Green cricket', 'India A cricket', 'Australian Institute of Sport cricket', 'India B cricket', 'Gujarat Titans cricket', 'Rajasthan Royals cricket', 'India Emerging Players cricket', 'Baroda cricket', 'Madras Rubber Factory cricket', 'Durham cricket', 'India Red cricket', 'Jharkhand Under-19s cricket', 'Rest of India cricket', 'India cricket', 'Kolkata Knight Riders cricket', 'Kings XI Punjab cricket', 'Australian Centre of Excellence cricket', 'Jharkhand cricket', 'Delhi Daredevils cricket']"
0a4735b4,"['Auckland cricket', 'Wellington cricket', 'New Zealand cricket']"
0a4736eb,"['Danube Lions cricket', 'Faisalabad Region cricket', 'Punjab (Pakistan) cricket', 'Barbados Tridents cricket', 'Edmonton Royals cricket', 'Peshawar Zalmi cricket', 'Hobart Hurricanes cricket', 'Vancouver Knights cricket', 'Sui Gas Corporation of Pakistan cricket', 'United Bank Limited cricket', 'Cape Town Blitz cricket', 'Jamaica Tallawahs cricket', 'Pokhara Rhinos cricket', 'New York Strikers cricket', 'Dhaka Platoon cricket', 'Sind cricket', 'B-Love Kandy cricket', 'Faisalabad cricket', 'Pakistan cricket', 'St Kitts and Nevis Patriots cricket', 'Islamabad United cricket']"
0a476045,"['Delhi cricket', 'India Green cricket', 'Delhi Under-16s cricket', 'Punjab Kings cricket', 'India A cricket', 'India Seniors cricket', ""UWI Vice Chancellor's XI cricket"", 'North Zone cricket', 'India B cricket', 'Sunrisers Hyderabad cricket', 'India Under-19s cricket', 'Mumbai A cricket', 'Mumbai Indians cricket', 'India Emerging Players cricket', 'India Blue cricket', 'India Red cricket', 'Rest of India cricket', 'India cricket', ""Indian Board President's XI cricket"", 'India Masters cricket', 'Deccan Chargers cricket', 'Delhi Capitals cricket']"
0a4c6dfd,"['Lahore Badshahs cricket', 'Pakistan Railways cricket', 'ICL Pakistan XI cricket', 'Quetta cricket', 'Islamabad cricket', 'Peshawar cricket', 'Pakistan cricket', 'Allied Bank cricket']"
0a4ebc61,"['Rajasthan Royals cricket', 'Berkshire cricket', 'South Africa cricket', 'Middlesex cricket', 'Border cricket', 'Warriors cricket', 'Cape Cobras cricket', 'Kent cricket', 'Lions cricket']"
0a509d6b,"['India cricket', 'Kolkata Knight Riders cricket', 'Uttar Pradesh cricket', 'Kings XI Punjab cricket', 'Uttar Pradesh Under-19s cricket']"
0a5718ef,['Cyprus cricket']
0a67aec0,"['India cricket', 'Royal Challengers Bangalore cricket', 'Rest of India cricket', 'Bengal cricket']"
0a7c6649,"['Hampshire 2nd XI cricket', 'Derbyshire cricket', 'Hampshire cricket', 'Derbyshire 2nd XI cricket']"
0a8fce53,"['Rajasthan Royals cricket', 'Chennai Super Kings cricket', 'Bangladesh Under-19s cricket', 'Khulna Division cricket', 'Rangpur Rangers cricket', 'Comilla Victorians cricket', 'South Zone (Bangladesh) cricket', 'Sunrisers Hyderabad cricket', 'Sussex cricket', 'Bangladesh cricket', 'Gazi Group Chattogram cricket', 'Lahore Qalandars cricket', 'Dambulla Sixers cricket', 'Delhi Capitals cricket', 'Abahani Limited cricket', 'Mumbai Indians cricket']"
0a951319,"['New Zealand A cricket', 'Canterbury cricket', 'New Zealand cricket']"
0a9d8b61,"['Bravo XI cricket', 'Barbados Tridents cricket', ""RR Sarwan's XI cricket"", 'St Kitts and Nevis Patriots cricket', 'West Indies A cricket', 'Sagicor High Performance Centre cricket', ""West Indies Cricket Board President's XI cricket"", 'West Indies cricket', 'Barbados cricket', ""BCA President's XI cricket"", ""UWI Vice Chancellor's XI cricket"", 'Barbados Under-19s cricket', 'New York Warriors cricket']"
0aa14354,[]
0aadc906,"['Rajasthan Royals cricket', 'Bhilwara Kings cricket', 'Baroda cricket', 'India Under-19s cricket', 'India Red cricket', 'Mumbai Indians cricket']"
0ab3c788,"['United States of America Women Under-19s cricket', 'United States of America Women cricket']"
0ab42b8d,['Jersey cricket']
0ab90734,[]
0abc33ff,['Kuwait Under-19s cricket']
0abf3da7,['Japan cricket']
0ac067e8,"['Guernsey Under-19s cricket', 'Guernsey cricket']"
0ac96579,['Bhutan cricket']
0acc34fe,"['Sri Lanka Under-17s cricket', 'Sri Lanka cricket', 'Basnahira North cricket', 'Colts Cricket Club cricket', 'Moors Sports Club cricket', ""Sri Lanka Board President's XI cricket"", 'North Central Province cricket', 'Sri Lanka Under-19s cricket', 'Bloomfield Cricket and Athletic Club cricket', 'Sinhalese Sports Club cricket', 'Sri Lanka A cricket']"
0aedbfd4,"['Guyana cricket', 'United States of America cricket']"
0af3426f,"['Kolkata Knight Riders cricket', 'Maharashtra cricket', 'Pune Warriors cricket', 'Nagaland cricket', 'India Red cricket']"
0af4a90b,"['Australian Capital Territory cricket', 'Melbourne Stars cricket', 'Sydney Sixers cricket']"
0b0cc297,"['Bangladesh Under-17s cricket', 'Bangladesh Under-19s cricket', 'Bangladesh cricket', 'Sylhet Strikers cricket', 'Guyana Amazon Warriors cricket', 'Bangladesh A cricket']"
0b130202,"['Northern Districts cricket', 'ICC World XI cricket', 'Canterbury cricket', 'New Zealand cricket', 'Nottinghamshire cricket', 'Chandigarh Lions cricket']"
0b211a32,['Bhutan Women cricket']
0b2a170a,"['Ireland cricket', 'Ireland A cricket']"
0b37840b,"['Scotland Under-19s cricket', 'Scotland cricket', 'Leicestershire cricket']"
0b40a82a,['Rajasthan cricket']
0b48776e,['Ireland Under-19s cricket']
0b581ed6,"['Jersey cricket', 'Jersey Under-19s cricket']"
0b60eb09,"['Rajasthan Royals cricket', 'Dolphins cricket', 'Barbados Royals cricket', 'South Africa cricket', 'KwaZulu-Natal cricket', 'South Africa Academy cricket', 'Fortune Barishal cricket', 'KwaZulu-Natal Under-19s cricket', ""Durban's Super Giants cricket"", 'South Africa A cricket']"
0b69a844,"['Ireland Women cricket', 'Manchester Originals (Women) cricket', 'Australia Women cricket', 'Melbourne Stars Women cricket', 'Trent Rockets (Women) cricket', 'Sydney Sixers Women cricket', 'Sapphires Women cricket', 'Gujarat Giants Women cricket', 'Ireland Under-17s Women cricket']"
0b7363da,"['Bangladesh Under-19s cricket', 'Sheikh Jamal Dhanmondi Club cricket', 'Bangladesh Cricket Board XI cricket', 'Beximco Dhaka cricket', 'Fortune Barishal cricket', 'Chittagong Division cricket', 'Chattogram Challengers cricket']"
0b75f68c,"['Ireland Under-19s cricket', 'Ireland Under-15s cricket']"
0b78b7c1,"['Pakistan Women cricket', 'Pakistan Cricket Board XI Women cricket']"
0b7930ed,[]
0b7b78c6,['Oman cricket']
0b8be981,"['Hampshire cricket', 'Guernsey Under-17s cricket', 'Hampshire 2nd XI cricket', 'Guernsey cricket', 'Hampshire Cricket Academy cricket', 'Hampshire Under-15s cricket', 'Sussex 2nd XI cricket', 'Hampshire Under-17s cricket']"
0b903e68,"['Malaysia Under-19s cricket', 'Malaysia cricket', 'Malaysia Under-15s cricket']"
0b960e01,"['Rajasthan Royals cricket', 'Indore cricket', 'Negombo Cricket Club cricket', 'Kalabagan Cricket Academy cricket', 'Madhya Pradesh cricket']"
0b9a4ad6,"['Middlesex 2nd XI cricket', 'Middlesex cricket']"
0ba03cec,"['North West cricket', 'Free State Under-17s cricket', 'South Africa cricket', 'South Africa Under-19s cricket', 'Knights cricket', 'Free State Under-15s cricket', 'South Africa A cricket', 'Free State cricket']"
0ba1c242,['Mongolia Women cricket']
0ba9de33,['Philippines cricket']
0baa36e0,['Indonesia Women cricket']
